timestamp,ida1_clearing_price,ida2_clearing_price,ida3_clearing_price
2026-02-13 17:45:00,145.19,146.81,148.4
2026-02-13 18:00:00,122.98,122.41,131.27
2026-02-13 18:15:00,131.38,130.78,127.74
2026-02-13 18:30:00,136.83,134.62,132.79
2026-02-13 18:45:00,138.91,134.62,140.63
2026-02-13 19:00:00,144.83,143.21,144.04
2026-02-13 19:15:00,134.58,132.01,132.37
2026-02-13 19:30:00,132.58,129.75,126.61
2026-02-13 19:45:00,118.68,115.03,111.66
2026-02-13 20:00:00,122.83,136.39,139.74
2026-02-13 20:15:00,119.0,130.35,135.44
2026-02-13 20:30:00,112.24,115.7,126.86
2026-02-13 20:45:00,111.14,113.01,123.24
2026-02-13 21:00:00,95.0,94.9,100.0
2026-02-13 21:15:00,90.77,89.55,90.58
2026-02-13 21:30:00,90.0,89.91,90.9
2026-02-13 21:45:00,90.09,89.91,90.86
2026-02-13 22:00:00,87.6,87.51,88.63
2026-02-13 22:15:00,85.71,87.55,87.86
2026-02-13 22:30:00,85.32,87.24,87.59
2026-02-13 22:45:00,85.4,85.34,87.41
2026-02-13 23:00:00,85.94,85.02,87.22
2026-02-13 23:15:00,85.39,84.91,87.35
2026-02-13 23:30:00,85.5,84.91,87.42
2026-02-13 23:45:00,85.78,84.79,87.5
2026-02-14 00:00:00,88.04,81.52,
2026-02-14 00:15:00,87.76,81.57,
2026-02-14 00:30:00,90.67,83.99,
2026-02-14 00:45:00,90.85,84.28,
2026-02-14 01:00:00,91.14,84.22,
2026-02-14 01:15:00,91.14,84.54,
2026-02-14 01:30:00,90.96,85.08,
2026-02-14 01:45:00,90.09,84.68,
2026-02-14 02:00:00,90.33,84.5,
2026-02-14 02:15:00,88.9,83.54,
2026-02-14 02:30:00,87.09,80.8,
2026-02-14 02:45:00,86.9,81.87,
2026-02-14 03:00:00,86.21,80.55,
2026-02-14 03:15:00,86.87,81.98,
2026-02-14 03:30:00,86.21,80.63,
2026-02-14 03:45:00,86.2,81.28,
2026-02-14 04:00:00,86.79,84.44,
2026-02-14 04:15:00,87.05,84.95,
2026-02-14 04:30:00,88.12,85.22,
2026-02-14 04:45:00,88.32,85.68,
2026-02-14 05:00:00,86.7,85.84,
2026-02-14 05:15:00,88.3,86.21,
2026-02-14 05:30:00,87.18,84.29,
2026-02-14 05:45:00,88.78,84.65,
2026-02-14 06:00:00,86.36,83.0,
2026-02-14 06:15:00,90.46,86.1,
2026-02-14 06:30:00,91.38,87.21,
2026-02-14 06:45:00,92.38,94.6,
2026-02-14 07:00:00,94.22,91.33,
2026-02-14 07:15:00,93.83,92.76,
2026-02-14 07:30:00,92.38,93.13,
2026-02-14 07:45:00,93.38,94.99,
2026-02-14 08:00:00,103.78,96.76,
2026-02-14 08:15:00,63.0,80.0,
2026-02-14 08:30:00,16.01,28.43,
2026-02-14 08:45:00,16.0,22.52,
2026-02-14 09:00:00,36.94,44.73,
2026-02-14 09:15:00,15.52,28.43,
2026-02-14 09:30:00,8.38,22.56,
2026-02-14 09:45:00,-3.8,-1.8,
2026-02-14 10:00:00,11.44,14.85,
2026-02-14 10:15:00,11.16,16.41,
2026-02-14 10:30:00,9.25,16.1,
2026-02-14 10:45:00,9.23,16.2,
2026-02-14 11:00:00,8.71,15.53,
2026-02-14 11:15:00,5.13,12.48,
2026-02-14 11:30:00,5.37,10.21,
2026-02-14 11:45:00,6.05,12.5,
2026-02-14 12:00:00,5.12,8.67,3.52
2026-02-14 12:15:00,8.05,1.96,5.19
2026-02-14 12:30:00,11.43,6.18,6.43
2026-02-14 12:45:00,11.31,5.18,8.43
2026-02-14 13:00:00,10.65,2.93,14.39
2026-02-14 13:15:00,5.01,-3.75,1.44
2026-02-14 13:30:00,9.82,2.91,2.44
2026-02-14 13:45:00,29.83,22.35,9.62
2026-02-14 14:00:00,11.43,2.3,5.97
2026-02-14 14:15:00,46.65,37.67,21.68
2026-02-14 14:30:00,89.18,82.69,81.37
2026-02-14 14:45:00,111.01,105.66,96.01
2026-02-14 15:00:00,51.0,35.0,15.5
2026-02-14 15:15:00,56.0,40.0,17.32
2026-02-14 15:30:00,61.13,55.0,52.77
2026-02-14 15:45:00,82.35,72.56,74.84
2026-02-14 16:00:00,75.34,74.63,58.5
2026-02-14 16:15:00,89.43,84.43,77.72
2026-02-14 16:30:00,93.4,89.7,84.23
2026-02-14 16:45:00,114.96,111.13,108.25
2026-02-14 17:00:00,102.96,95.73,90.73
2026-02-14 17:15:00,117.14,112.77,106.42
2026-02-14 17:30:00,112.43,104.94,101.04
2026-02-14 17:45:00,113.4,105.4,101.17
2026-02-14 18:00:00,105.03,98.53,93.85
2026-02-14 18:15:00,98.94,91.54,88.03
2026-02-14 18:30:00,94.23,88.75,80.33
2026-02-14 18:45:00,93.58,88.58,82.24
2026-02-14 19:00:00,93.81,88.81,79.93
2026-02-14 19:15:00,93.83,88.83,77.92
2026-02-14 19:30:00,93.75,88.39,75.96
2026-02-14 19:45:00,88.66,83.66,68.2
2026-02-14 20:00:00,91.97,84.22,64.62
2026-02-14 20:15:00,95.76,87.75,83.49
2026-02-14 20:30:00,89.95,81.82,77.78
2026-02-14 20:45:00,92.35,84.12,80.36
2026-02-14 21:00:00,91.56,81.93,77.11
2026-02-14 21:15:00,85.21,73.18,69.18
2026-02-14 21:30:00,27.36,13.62,11.44
2026-02-14 21:45:00,27.07,6.45,8.76
2026-02-14 22:00:00,74.39,71.59,86.35
2026-02-14 22:15:00,18.68,6.9,82.11
2026-02-14 22:30:00,54.17,41.02,67.5
2026-02-14 22:45:00,14.95,0.1,52.75
2026-02-14 23:00:00,77.88,74.19,86.68
2026-02-14 23:15:00,75.15,66.59,91.59
2026-02-14 23:30:00,50.5,38.74,61.5
2026-02-14 23:45:00,3.01,-8.55,8.01
2026-02-15 00:00:00,-2.62,9.91,
2026-02-15 00:15:00,-1.08,16.04,
2026-02-15 00:30:00,6.06,29.99,
2026-02-15 00:45:00,-2.1,16.36,
2026-02-15 01:00:00,31.79,55.23,
2026-02-15 01:15:00,18.99,39.83,
2026-02-15 01:30:00,5.11,25.11,
2026-02-15 01:45:00,0.01,20.01,
2026-02-15 02:00:00,23.8,43.8,
2026-02-15 02:15:00,0.0,4.01,
2026-02-15 02:30:00,0.0,2.33,
2026-02-15 02:45:00,0.0,2.29,
2026-02-15 03:00:00,0.0,2.33,
2026-02-15 03:15:00,0.0,1.47,
2026-02-15 03:30:00,-1.42,1.07,
2026-02-15 03:45:00,-3.37,0.46,
2026-02-15 04:00:00,-4.99,7.48,
2026-02-15 04:15:00,-4.98,7.02,
2026-02-15 04:30:00,-5.0,-24.99,
2026-02-15 04:45:00,-5.0,-24.99,
2026-02-15 05:00:00,-4.99,-4.98,
2026-02-15 05:15:00,-4.99,0.89,
2026-02-15 05:30:00,0.09,5.75,
2026-02-15 05:45:00,4.99,10.0,
2026-02-15 06:00:00,-4.99,0.02,
2026-02-15 06:15:00,-4.94,0.07,
2026-02-15 06:30:00,0.1,5.11,
2026-02-15 06:45:00,4.99,11.32,
2026-02-15 07:00:00,10.32,15.33,
2026-02-15 07:15:00,24.99,31.15,
2026-02-15 07:30:00,34.99,46.53,
2026-02-15 07:45:00,30.23,42.8,
2026-02-15 08:00:00,38.99,53.06,
2026-02-15 08:15:00,39.0,50.37,
2026-02-15 08:30:00,35.0,45.0,
2026-02-15 08:45:00,32.15,45.54,
2026-02-15 09:00:00,0.1,11.55,
2026-02-15 09:15:00,-4.98,18.29,
2026-02-15 09:30:00,-5.0,0.0,
2026-02-15 09:45:00,-5.0,0.01,
2026-02-15 10:00:00,0.01,-3.56,
2026-02-15 10:15:00,3.0,0.0,
2026-02-15 10:30:00,3.09,0.0,
2026-02-15 10:45:00,1.1,0.0,
2026-02-15 11:00:00,0.0,0.0,
2026-02-15 11:15:00,0.0,0.0,
2026-02-15 11:30:00,0.0,0.0,
2026-02-15 11:45:00,0.0,0.0,
2026-02-15 12:00:00,0.0,0.0,-7.5
2026-02-15 12:15:00,0.0,0.0,-7.42
2026-02-15 12:30:00,0.0,0.0,-7.81
2026-02-15 12:45:00,0.0,0.0,-8.53
2026-02-15 13:00:00,-0.1,-0.1,-3.53
2026-02-15 13:15:00,-0.1,-0.1,-2.6
2026-02-15 13:30:00,-0.1,-0.1,-3.33
2026-02-15 13:45:00,-0.1,-0.1,-3.78
2026-02-15 14:00:00,-0.1,-0.1,-1.08
2026-02-15 14:15:00,-0.1,-0.1,-0.1
2026-02-15 14:30:00,-0.1,-0.1,-0.92
2026-02-15 14:45:00,-0.1,-0.1,-1.05
2026-02-15 15:00:00,0.0,0.0,-7.32
2026-02-15 15:15:00,-0.4,0.0,-6.76
2026-02-15 15:30:00,-4.0,0.0,-7.4
2026-02-15 15:45:00,-4.0,0.0,-8.21
2026-02-15 16:00:00,0.01,-19.99,5.01
2026-02-15 16:15:00,5.21,-2.6,1.12
2026-02-15 16:30:00,44.29,30.0,44.19
2026-02-15 16:45:00,57.83,40.7,55.13
2026-02-15 17:00:00,50.0,33.22,48.14
2026-02-15 17:15:00,54.74,34.0,51.13
2026-02-15 17:30:00,54.67,35.78,53.99
2026-02-15 17:45:00,57.0,37.0,53.68
2026-02-15 18:00:00,67.41,44.48,69.91
2026-02-15 18:15:00,76.84,52.55,77.57
2026-02-15 18:30:00,75.55,52.55,77.56
2026-02-15 18:45:00,90.66,67.66,79.54
2026-02-15 19:00:00,89.99,65.49,91.08
2026-02-15 19:15:00,90.25,65.72,92.78
2026-02-15 19:30:00,81.52,56.52,82.14
2026-02-15 19:45:00,79.52,56.52,77.78
2026-02-15 20:00:00,85.15,67.48,69.4
2026-02-15 20:15:00,94.1,75.69,86.11
2026-02-15 20:30:00,86.03,67.53,80.65
2026-02-15 20:45:00,42.78,24.0,46.0
2026-02-15 21:00:00,91.8,72.3,87.83
2026-02-15 21:15:00,86.91,77.08,90.63
2026-02-15 21:30:00,84.68,66.6,85.09
2026-02-15 21:45:00,42.04,24.02,45.64
2026-02-15 22:00:00,95.58,76.3,81.06
2026-02-15 22:15:00,92.61,73.15,77.35
2026-02-15 22:30:00,75.91,56.77,67.9
2026-02-15 22:45:00,70.42,51.58,61.98
2026-02-15 23:00:00,92.9,73.54,75.97
2026-02-15 23:15:00,90.79,71.64,72.97
2026-02-15 23:30:00,84.38,66.02,66.02
2026-02-15 23:45:00,60.86,48.8,54.12
2026-02-16 00:00:00,87.93,84.25,
2026-02-16 00:15:00,87.93,84.33,
2026-02-16 00:30:00,88.32,86.51,
2026-02-16 00:45:00,88.01,85.92,
2026-02-16 01:00:00,89.84,89.04,
2026-02-16 01:15:00,87.96,85.22,
2026-02-16 01:30:00,86.95,82.93,
2026-02-16 01:45:00,87.89,83.23,
2026-02-16 02:00:00,87.84,74.02,
2026-02-16 02:15:00,84.38,72.81,
2026-02-16 02:30:00,85.31,72.91,
2026-02-16 02:45:00,87.78,72.0,
2026-02-16 03:00:00,78.37,81.92,
2026-02-16 03:15:00,85.47,82.95,
2026-02-16 03:30:00,87.84,85.65,
2026-02-16 03:45:00,87.06,83.78,
2026-02-16 04:00:00,84.55,81.27,
2026-02-16 04:15:00,78.46,75.92,
2026-02-16 04:30:00,84.09,81.17,
2026-02-16 04:45:00,95.46,95.91,
2026-02-16 05:00:00,55.0,70.02,
2026-02-16 05:15:00,80.05,82.72,
2026-02-16 05:30:00,87.84,88.0,
2026-02-16 05:45:00,87.93,99.26,
2026-02-16 06:00:00,79.64,82.78,
2026-02-16 06:15:00,81.6,84.51,
2026-02-16 06:30:00,89.26,91.31,
2026-02-16 06:45:00,86.72,86.18,
2026-02-16 07:00:00,122.47,130.21,
2026-02-16 07:15:00,94.39,98.08,
2026-02-16 07:30:00,83.64,86.99,
2026-02-16 07:45:00,70.0,85.2,
2026-02-16 08:00:00,44.14,51.65,
2026-02-16 08:15:00,-4.76,2.45,
2026-02-16 08:30:00,-12.83,-19.29,
2026-02-16 08:45:00,-7.63,-14.05,
2026-02-16 09:00:00,-4.38,2.59,
2026-02-16 09:15:00,-5.04,7.35,
2026-02-16 09:30:00,-7.81,-4.84,
2026-02-16 09:45:00,-18.37,-8.11,
2026-02-16 10:00:00,-1.55,0.75,
2026-02-16 10:15:00,-5.29,-4.99,
2026-02-16 10:30:00,-6.72,-6.07,
2026-02-16 10:45:00,-8.81,-7.77,
2026-02-16 11:00:00,-8.93,-8.0,
2026-02-16 11:15:00,-8.93,-7.78,
2026-02-16 11:30:00,-8.94,-8.0,
2026-02-16 11:45:00,-8.98,-8.04,
2026-02-16 12:00:00,-8.53,-7.13,-35.0
2026-02-16 12:15:00,-8.61,-7.2,-35.0
2026-02-16 12:30:00,-8.66,-5.48,-30.64
2026-02-16 12:45:00,-8.0,-4.99,-26.57
2026-02-16 13:00:00,-4.29,0.0,-13.44
2026-02-16 13:15:00,-3.27,2.7,-15.25
2026-02-16 13:30:00,-1.19,7.16,-9.99
2026-02-16 13:45:00,-1.07,6.61,-10.0
2026-02-16 14:00:00,5.01,9.91,-7.92
2026-02-16 14:15:00,7.89,11.0,7.47
2026-02-16 14:30:00,10.62,10.9,10.01
2026-02-16 14:45:00,108.62,110.0,98.88
2026-02-16 15:00:00,0.36,9.86,5.44
2026-02-16 15:15:00,77.36,84.82,70.03
2026-02-16 15:30:00,91.63,88.92,81.45
2026-02-16 15:45:00,94.51,95.59,61.79
2026-02-16 16:00:00,99.66,96.93,68.7
2026-02-16 16:15:00,131.03,126.58,135.74
2026-02-16 16:30:00,93.76,93.92,99.58
2026-02-16 16:45:00,158.98,163.22,163.98
2026-02-16 17:00:00,120.5,117.51,117.3
2026-02-16 17:15:00,130.48,128.14,129.98
2026-02-16 17:30:00,122.78,121.18,124.0
2026-02-16 17:45:00,135.75,133.06,137.16
2026-02-16 18:00:00,125.0,125.69,129.59
2026-02-16 18:15:00,129.11,124.75,133.79
2026-02-16 18:30:00,121.36,116.95,104.13
2026-02-16 18:45:00,117.05,112.22,122.05
2026-02-16 19:00:00,111.17,110.18,115.35
2026-02-16 19:15:00,109.45,108.43,120.0
2026-02-16 19:30:00,114.24,111.53,116.65
2026-02-16 19:45:00,108.88,106.04,120.0
2026-02-16 20:00:00,133.62,130.28,123.58
2026-02-16 20:15:00,106.65,102.69,111.77
2026-02-16 20:30:00,100.02,95.91,109.98
2026-02-16 20:45:00,93.11,88.55,98.11
2026-02-16 21:00:00,91.81,86.81,96.81
2026-02-16 21:15:00,85.0,79.09,90.0
2026-02-16 21:30:00,89.86,84.86,96.13
2026-02-16 21:45:00,85.0,75.22,90.0
2026-02-16 22:00:00,93.71,80.72,88.71
2026-02-16 22:15:00,93.65,78.61,96.13
2026-02-16 22:30:00,87.49,70.42,87.83
2026-02-16 22:45:00,93.37,76.23,98.21
2026-02-16 23:00:00,88.35,74.96,84.96
2026-02-16 23:15:00,84.85,70.0,90.35
2026-02-16 23:30:00,84.85,70.0,90.9
2026-02-16 23:45:00,83.23,67.93,70.77
2026-02-17 00:00:00,20.99,54.75,
2026-02-17 00:15:00,5.01,20.01,
2026-02-17 00:30:00,0.01,20.01,
2026-02-17 00:45:00,10.01,43.17,
2026-02-17 01:00:00,14.5,42.34,
2026-02-17 01:15:00,10.01,35.26,
2026-02-17 01:30:00,50.32,60.69,
2026-02-17 01:45:00,19.0,47.48,
2026-02-17 02:00:00,11.36,46.18,
2026-02-17 02:15:00,4.18,20.01,
2026-02-17 02:30:00,0.01,16.0,
2026-02-17 02:45:00,0.01,6.15,
2026-02-17 03:00:00,5.14,20.01,
2026-02-17 03:15:00,2.64,20.01,
2026-02-17 03:30:00,0.01,20.01,
2026-02-17 03:45:00,0.01,14.75,
2026-02-17 04:00:00,1.44,20.01,
2026-02-17 04:15:00,0.2,20.01,
2026-02-17 04:30:00,0.01,7.37,
2026-02-17 04:45:00,1.16,20.01,
2026-02-17 05:00:00,0.01,20.01,
2026-02-17 05:15:00,12.75,21.4,
2026-02-17 05:30:00,59.0,80.0,
2026-02-17 05:45:00,59.68,80.0,
2026-02-17 06:00:00,86.36,95.36,
2026-02-17 06:15:00,97.38,115.44,
2026-02-17 06:30:00,104.3,120.9,
2026-02-17 06:45:00,127.58,128.82,
2026-02-17 07:00:00,89.42,88.11,
2026-02-17 07:15:00,93.9,91.71,
2026-02-17 07:30:00,134.89,136.78,
2026-02-17 07:45:00,140.08,141.16,
2026-02-17 08:00:00,133.85,156.64,
2026-02-17 08:15:00,133.71,152.61,
2026-02-17 08:30:00,99.3,119.3,
2026-02-17 08:45:00,86.0,106.0,
2026-02-17 09:00:00,85.99,103.14,
2026-02-17 09:15:00,12.67,33.46,
2026-02-17 09:30:00,0.0,20.01,
2026-02-17 09:45:00,0.0,20.01,
2026-02-17 10:00:00,121.46,118.52,
2026-02-17 10:15:00,116.14,113.9,
2026-02-17 10:30:00,110.53,109.16,
2026-02-17 10:45:00,105.37,102.18,
2026-02-17 11:00:00,114.46,110.43,
2026-02-17 11:15:00,105.89,102.71,
2026-02-17 11:30:00,100.85,97.76,
2026-02-17 11:45:00,98.02,96.0,
2026-02-17 12:00:00,97.47,93.22,122.98
2026-02-17 12:15:00,53.27,68.27,73.27
2026-02-17 12:30:00,0.02,9.88,22.57
2026-02-17 12:45:00,-11.05,0.01,20.01
2026-02-17 13:00:00,0.65,0.01,20.01
2026-02-17 13:15:00,0.01,0.01,15.01
2026-02-17 13:30:00,1.71,0.01,20.01
2026-02-17 13:45:00,-2.67,-0.03,6.97
2026-02-17 14:00:00,0.17,2.16,2.21
2026-02-17 14:15:00,0.01,0.01,0.01
2026-02-17 14:30:00,0.01,0.01,0.01
2026-02-17 14:45:00,-9.39,-2.18,-2.33
2026-02-17 15:00:00,-2.56,0.0,0.0
2026-02-17 15:15:00,0.0,0.0,0.0
2026-02-17 15:30:00,0.0,0.0,-0.77
2026-02-17 15:45:00,2.46,0.01,-6.33
2026-02-17 16:00:00,100.63,90.0,110.21
2026-02-17 16:15:00,91.79,86.49,93.66
2026-02-17 16:30:00,95.79,99.66,105.84
2026-02-17 16:45:00,103.36,108.97,118.03
2026-02-17 17:00:00,94.59,96.42,99.24
2026-02-17 17:15:00,103.12,106.82,109.22
2026-02-17 17:30:00,118.04,122.87,127.97
2026-02-17 17:45:00,106.8,110.2,112.91
2026-02-17 18:00:00,124.15,120.5,120.0
2026-02-17 18:15:00,145.44,148.04,143.04
2026-02-17 18:30:00,128.37,121.03,120.86
2026-02-17 18:45:00,125.97,119.32,120.0
2026-02-17 19:00:00,147.89,145.01,149.1
2026-02-17 19:15:00,158.86,154.38,156.53
2026-02-17 19:30:00,109.82,107.23,116.27
2026-02-17 19:45:00,111.67,110.2,118.09
2026-02-17 20:00:00,106.4,110.2,112.0
2026-02-17 20:15:00,109.26,113.35,115.27
2026-02-17 20:30:00,96.23,96.95,98.87
2026-02-17 20:45:00,97.4,98.66,100.31
2026-02-17 21:00:00,94.01,82.33,92.22
2026-02-17 21:15:00,91.08,86.04,81.89
2026-02-17 21:30:00,81.8,80.31,81.85
2026-02-17 21:45:00,70.35,65.84,65.84
2026-02-17 22:00:00,87.37,80.34,81.52
2026-02-17 22:15:00,83.36,80.41,81.48
2026-02-17 22:30:00,81.81,79.22,80.52
2026-02-17 22:45:00,43.76,36.09,27.36
2026-02-17 23:00:00,22.72,0.04,0.1
2026-02-17 23:15:00,10.01,0.01,0.01
2026-02-17 23:30:00,0.01,0.0,-2.18
2026-02-17 23:45:00,0.0,0.0,-10.0
2026-02-18 00:00:00,-10.14,2.94,
2026-02-18 00:15:00,1.46,35.5,
2026-02-18 00:30:00,14.42,50.67,
2026-02-18 00:45:00,32.1,60.64,
2026-02-18 01:00:00,5.99,44.99,
2026-02-18 01:15:00,0.87,32.09,
2026-02-18 01:30:00,5.81,35.34,
2026-02-18 01:45:00,30.42,47.58,
2026-02-18 02:00:00,1.93,15.92,
2026-02-18 02:15:00,34.0,68.69,
2026-02-18 02:30:00,3.0,18.55,
2026-02-18 02:45:00,3.0,17.75,
2026-02-18 03:00:00,16.47,35.93,
2026-02-18 03:15:00,6.24,20.49,
2026-02-18 03:30:00,11.33,30.73,
2026-02-18 03:45:00,16.45,34.77,
2026-02-18 04:00:00,0.98,15.55,
2026-02-18 04:15:00,1.05,17.28,
2026-02-18 04:30:00,3.27,19.0,
2026-02-18 04:45:00,53.22,65.92,
2026-02-18 05:00:00,1.77,17.49,
2026-02-18 05:15:00,87.0,92.16,
2026-02-18 05:30:00,99.01,103.28,
2026-02-18 05:45:00,113.0,109.67,
2026-02-18 06:00:00,93.69,96.78,
2026-02-18 06:15:00,117.01,125.8,
2026-02-18 06:30:00,121.79,132.55,
2026-02-18 06:45:00,100.74,96.72,
2026-02-18 07:00:00,105.92,115.81,
2026-02-18 07:15:00,93.13,103.13,
2026-02-18 07:30:00,45.0,57.71,
2026-02-18 07:45:00,-1.0,-1.5,
2026-02-18 08:00:00,-1.0,-1.5,
2026-02-18 08:15:00,-1.0,-1.5,
2026-02-18 08:30:00,-1.78,-1.5,
2026-02-18 08:45:00,-1.81,-6.38,
2026-02-18 09:00:00,-2.5,-1.5,
2026-02-18 09:15:00,-2.5,-1.5,
2026-02-18 09:30:00,-9.77,-6.81,
2026-02-18 09:45:00,-10.0,-1.5,
2026-02-18 10:00:00,-10.69,-5.08,
2026-02-18 10:15:00,-10.91,-3.59,
2026-02-18 10:30:00,-11.4,-5.91,
2026-02-18 10:45:00,-10.94,-5.03,
2026-02-18 11:00:00,-12.07,-9.49,
2026-02-18 11:15:00,-11.74,-8.7,
2026-02-18 11:30:00,-11.76,-7.68,
2026-02-18 11:45:00,-12.02,-5.92,
2026-02-18 12:00:00,-12.29,-2.33,-15.48
2026-02-18 12:15:00,-13.31,-1.51,-14.68
2026-02-18 12:30:00,-11.85,-1.84,-14.85
2026-02-18 12:45:00,-11.87,-2.3,-14.46
2026-02-18 13:00:00,-11.0,-1.5,-12.89
2026-02-18 13:15:00,-10.95,-1.5,-12.1
2026-02-18 13:30:00,-11.21,-1.5,-12.35
2026-02-18 13:45:00,-10.93,-1.5,-12.29
2026-02-18 14:00:00,-19.88,-6.18,-20.97
2026-02-18 14:15:00,-21.98,-1.5,-20.71
2026-02-18 14:30:00,-21.98,-1.5,-20.98
2026-02-18 14:45:00,-16.84,-1.5,-21.17
2026-02-18 15:00:00,-2.5,-15.0,-22.89
2026-02-18 15:15:00,-1.0,-15.0,-22.96
2026-02-18 15:30:00,-1.0,-13.6,-29.99
2026-02-18 15:45:00,0.01,-4.99,-20.76
2026-02-18 16:00:00,-6.68,-12.18,-20.73
2026-02-18 16:15:00,91.06,86.06,80.0
2026-02-18 16:30:00,99.06,94.44,91.44
2026-02-18 16:45:00,148.87,145.78,153.91
2026-02-18 17:00:00,96.83,78.49,80.0
2026-02-18 17:15:00,111.68,110.76,100.15
2026-02-18 17:30:00,172.62,178.32,183.02
2026-02-18 17:45:00,128.05,138.05,138.35
2026-02-18 18:00:00,117.43,116.62,112.82
2026-02-18 18:15:00,117.44,117.66,118.2
2026-02-18 18:30:00,146.51,143.01,145.01
2026-02-18 18:45:00,162.21,161.51,162.45
2026-02-18 19:00:00,134.5,115.21,110.23
2026-02-18 19:15:00,129.8,121.79,121.56
2026-02-18 19:30:00,123.57,117.93,119.56
2026-02-18 19:45:00,130.84,125.07,120.07
2026-02-18 20:00:00,126.18,124.62,127.43
2026-02-18 20:15:00,137.03,133.78,130.03
2026-02-18 20:30:00,137.86,137.86,132.68
2026-02-18 20:45:00,115.0,111.32,100.0
2026-02-18 21:00:00,128.8,132.3,148.3
2026-02-18 21:15:00,115.0,125.0,129.14
2026-02-18 21:30:00,106.43,106.04,103.64
2026-02-18 21:45:00,100.77,99.24,88.13
2026-02-18 22:00:00,111.34,107.01,106.34
2026-02-18 22:15:00,99.41,94.73,91.73
2026-02-18 22:30:00,96.27,91.58,88.58
2026-02-18 22:45:00,92.81,88.21,85.21
2026-02-18 23:00:00,89.64,84.95,81.95
2026-02-18 23:15:00,89.02,84.3,83.99
2026-02-18 23:30:00,86.74,82.18,79.18
2026-02-18 23:45:00,85.9,79.5,79.33
2026-02-19 00:00:00,88.98,82.26,
2026-02-19 00:15:00,89.27,84.27,
2026-02-19 00:30:00,90.42,90.72,
2026-02-19 00:45:00,89.3,88.06,
2026-02-19 01:00:00,91.51,88.46,
2026-02-19 01:15:00,90.5,85.68,
2026-02-19 01:30:00,87.65,87.42,
2026-02-19 01:45:00,85.61,83.8,
2026-02-19 02:00:00,86.75,86.96,
2026-02-19 02:15:00,87.52,87.48,
2026-02-19 02:30:00,87.6,86.2,
2026-02-19 02:45:00,84.34,84.9,
2026-02-19 03:00:00,85.24,82.85,
2026-02-19 03:15:00,84.83,81.52,
2026-02-19 03:30:00,84.1,84.46,
2026-02-19 03:45:00,87.09,85.64,
2026-02-19 04:00:00,85.84,83.63,
2026-02-19 04:15:00,88.21,87.61,
2026-02-19 04:30:00,89.59,88.71,
2026-02-19 04:45:00,91.3,94.8,
2026-02-19 05:00:00,85.0,86.39,
2026-02-19 05:15:00,87.49,88.05,
2026-02-19 05:30:00,97.76,89.18,
2026-02-19 05:45:00,100.02,92.98,
2026-02-19 06:00:00,101.2,97.0,
2026-02-19 06:15:00,115.0,111.52,
2026-02-19 06:30:00,127.16,123.05,
2026-02-19 06:45:00,127.96,122.15,
2026-02-19 07:00:00,146.32,136.28,
2026-02-19 07:15:00,115.95,110.2,
2026-02-19 07:30:00,84.82,123.82,
2026-02-19 07:45:00,14.02,21.37,
2026-02-19 08:00:00,85.01,80.22,
2026-02-19 08:15:00,15.81,33.79,
2026-02-19 08:30:00,12.0,40.75,
2026-02-19 08:45:00,0.01,-10.23,
2026-02-19 09:00:00,-2.0,-11.36,
2026-02-19 09:15:00,-2.0,-11.22,
2026-02-19 09:30:00,-2.0,-10.73,
2026-02-19 09:45:00,-2.0,-10.91,
2026-02-19 10:00:00,-2.0,-10.58,
2026-02-19 10:15:00,-2.0,-10.87,
2026-02-19 10:30:00,-6.43,-14.21,
2026-02-19 10:45:00,-2.01,-10.98,
2026-02-19 11:00:00,-2.01,-10.92,
2026-02-19 11:15:00,-2.01,-10.92,
2026-02-19 11:30:00,-2.01,-10.92,
2026-02-19 11:45:00,-2.01,-10.93,
2026-02-19 12:00:00,-2.01,-11.11,-15.01
2026-02-19 12:15:00,-2.01,-11.14,-15.01
2026-02-19 12:30:00,-4.3,-11.15,-15.01
2026-02-19 12:45:00,-4.46,-11.17,-15.01
2026-02-19 13:00:00,-12.0,-14.1,-5.0
2026-02-19 13:15:00,-11.37,-13.32,-5.61
2026-02-19 13:30:00,-11.13,-13.11,-4.0
2026-02-19 13:45:00,-11.6,-13.06,-5.0
2026-02-19 14:00:00,-25.34,-25.07,-35.0
2026-02-19 14:15:00,-25.01,-24.43,-31.6
2026-02-19 14:30:00,-25.02,-20.01,-25.02
2026-02-19 14:45:00,-25.1,-20.0,-25.1
2026-02-19 15:00:00,2.2,-5.41,4.13
2026-02-19 15:15:00,82.0,92.77,76.98
2026-02-19 15:30:00,90.01,89.61,91.37
2026-02-19 15:45:00,94.79,94.3,96.18
2026-02-19 16:00:00,76.36,75.0,73.34
2026-02-19 16:15:00,80.05,77.7,70.75
2026-02-19 16:30:00,144.76,142.32,132.36
2026-02-19 16:45:00,173.45,170.8,153.38
2026-02-19 17:00:00,155.06,149.95,140.62
2026-02-19 17:15:00,116.53,124.77,110.4
2026-02-19 17:30:00,96.97,96.07,90.95
2026-02-19 17:45:00,99.05,101.39,93.74
2026-02-19 18:00:00,114.36,115.36,111.74
2026-02-19 18:15:00,139.61,142.19,135.15
2026-02-19 18:30:00,108.6,110.82,107.44
2026-02-19 18:45:00,104.07,106.77,106.01
2026-02-19 19:00:00,116.51,125.96,110.52
